congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
116,House,21551,49,36,TX,200,,,"BABIN, Brian",B001291,1948,,0.706,0.16,-6.81004,0.90196,66,4,,0.881,0.474
116,House,21700,49,19,TX,200,,,"ARRINGTON, Jodey Cook",A000375,1972,,0.549,0.104,-5.36983,0.92071,65,3,,0.508,-0.001
116,House,21722,49,15,TX,100,,,"GONZALEZ, Vicente Jr.",G000581,1967,,-0.361,0.622,-8.9843,0.87273,66,3,,-0.522,-0.239
116,House,21758,49,27,TX,200,,,"CLOUD, Michael",C001115,1975,,0.636,-0.146,-8.80352,0.87687,67,4,,0.599,-0.296
116,House,21900,49,32,TX,100,,,"ALLRED, Colin",A000376,1983,,-0.589,-0.148,-0.10642,0.99803,54,0,,-0.589,-0.148
116,House,21911,49,2,TX,200,,,"CRENSHAW, Daniel",C001120,1984,,0.587,0.557,-1.6079,0.97629,67,0,,0.433,0.901
116,House,21917,49,16,TX,100,,,"ESCOBAR, Veronica",E000299,1969,,-0.791,-0.408,-2.13336,0.96866,67,1,,-0.522,-0.239
116,House,21919,49,7,TX,100,,,"FLETCHER, Elizabeth",F000468,1975,,-0.499,-0.208,-0.3764,0.9944,67,0,,-0.522,-0.239
116,House,21922,49,29,TX,100,,,"GARCIA, Sylvia",G000587,1950,,-0.791,-0.408,-2.13336,0.96866,67,1,,-0.522,-0.239
116,House,21925,49,5,TX,200,,,"GOODEN, Lance",G000589,1982,,0.563,0.259,-2.77621,0.95941,67,1,,0.492,0.38
116,House,21961,49,21,TX,200,,,"ROY, Charles",R000614,1972,,0.84,-0.542,-7.58367,0.89145,66,3,,0.839,-0.545
116,House,21973,49,3,TX,200,,,"TAYLOR, Nicholas",T000479,1972,,0.534,-0.021,-5.28935,0.92299,66,3,,0.504,0.014
116,House,21984,49,6,TX,200,,,"WRIGHT, Ron",W000827,1953,,0.587,0.555,-1.60558,0.97444,62,0,,0.428,0.904
116,House,29571,49,35,TX,100,,,"DOGGETT, Lloyd Alton, II",D000399,1946,,-0.402,-0.311,-2.82591,0.95746,65,1,,-0.521,-0.239
116,House,29572,49,13,TX,200,,,"THORNBERRY, William McClellan (Mac)",T000238,1958,,0.527,0.311,-6.04531,0.91247,66,4,,0.508,0.012
116,House,29573,49,18,TX,100,,,"JACKSON LEE, Sheila",J000032,1950,,-0.459,0.133,-0.63201,0.99032,65,0,,-0.5,-0.239
116,House,29760,49,8,TX,200,,,"BRADY, Kevin Patrick",B000755,1955,,0.518,0.216,-6.90574,0.90206,67,4,,0.54,-0.117
116,House,29762,49,12,TX,200,,,"GRANGER, Kay",G000377,1943,,0.392,0.231,-4.96695,0.92643,65,2,,0.5,0.145
116,House,39305,49,30,TX,100,,,"JOHNSON, Eddie Bernice",J000126,1935,,-0.486,0.204,-0.80638,0.98804,67,0,,-0.522,-0.239
116,House,20357,67,1,UT,200,,,"BISHOP, Robert (Rob)",B001250,1951,,0.529,0.115,-6.35815,0.90543,64,2,,0.343,0.411
116,House,21367,67,2,UT,200,,,"STEWART, Chris",S001192,1960,,0.52,0.111,-4.37726,0.93676,67,3,,0.496,0.141
116,House,21755,67,3,UT,200,,,"CURTIS, John R.",C001114,1960,,0.548,-0.012,-3.9809,0.94231,67,2,,0.496,0.141
116,House,21943,67,4,UT,100,,,"McADAMS, Ben",M001209,1974,,-0.115,0.306,-7.5057,0.89402,67,5,,-0.115,0.304
116,House,20750,6,1,VT,100,,,"WELCH, Peter",W000800,1947,,-0.408,-0.35,-0.42088,0.99364,66,0,,-0.522,-0.239
116,House,20756,40,1,VA,200,,,"WITTMAN, Robert J.",W000804,1959,,0.423,-0.034,-9.3041,0.86851,66,3,,0.278,0.481
116,House,20952,40,11,VA,100,,,"CONNOLLY, Gerald E. (Gerry)",C001078,1950,,-0.309,-0.011,-5.65383,0.91284,62,3,,-0.279,0.296
116,House,21191,40,9,VA,200,,,"GRIFFITH, H. Morgan",G000568,1958,,0.545,-0.452,-7.76108,0.88745,65,3,,0.547,-0.266
116,House,21554,40,8,VA,100,,,"BEYER, Donald Sternoff Jr.",B001292,1950,,-0.387,-0.025,-2.97762,0.95522,65,1,,-0.291,-0.101
116,House,21736,40,4,VA,100,,,"MCEACHIN, Aston Donald",M001200,1961,,-0.393,-0.139,-0.4669,0.99273,64,0,,-0.522,-0.242
116,House,21908,40,6,VA,200,,,"CLINE, Benjamin",C001118,1972,,0.672,-0.267,-7.89578,0.88883,67,4,,0.667,-0.271
116,House,21941,40,2,VA,100,,,"LURIA, Elaine",L000591,1975,,-0.378,0.926,-4.26665,0.9383,67,3,,-0.378,0.926
116,House,21957,40,5,VA,200,,,"RIGGLEMAN, Denver",R000611,1970,,0.37,0.084,-7.96789,0.88788,67,4,,0.397,-0.022
116,House,21966,40,7,VA,100,,,"SPANBERGER, Abigail",S001209,1979,,-0.145,0.16,-6.16049,0.91215,67,4,,-0.145,0.157
116,House,21983,40,10,VA,100,,,"WEXTON, Jennifer",W000825,1968,,-0.547,0.445,-1.66193,0.9755,67,1,,-0.569,0.459
116,House,39307,40,3,VA,100,,,"SCOTT, Robert C.",S000185,1947,,-0.451,0.011,-5.78845,0.91603,66,2,,-0.902,0.432
116,House,20145,73,2,WA,100,,,"LARSEN, Richard Ray (Rick)",L000560,1965,,-0.364,0.191,-1.28077,0.98078,66,0,,-0.522,-0.239
116,House,20535,73,5,WA,200,,,"McMORRIS RODGERS, Cathy",M001159,1969,,0.43,0.148,-5.69922,0.91845,67,3,,0.504,0.014
116,House,21187,73,3,WA,200,,,"HERRERA BEUTLER, Jaime",H001056,1978,,0.372,-0.204,-21.3235,0.72741,67,9,,0.225,0.066
116,House,21368,73,6,WA,100,,,"KILMER, Derek",K000381,1974,,-0.307,-0.027,-5.73014,0.91803,67,3,,-0.281,0.283
116,House,21369,73,10,WA,100,,,"HECK, Denny",H001064,1952,,-0.312,-0.122,-0.71053,0.98945,67,0,,-0.522,-0.239
116,House,21556,73,4,WA,200,,,"NEWHOUSE, Daniel Milton",N000189,1955,,0.363,0.211,-6.04605,0.91371,67,3,,0.411,-0.001
116,House,21726,73,7,WA,100,,,"JAYAPAL, Pramila",J000298,1965,,-0.707,-0.167,-3.82806,0.94447,67,2,,-0.861,-0.354
116,House,21962,73,8,WA,100,,,"SCHRIER, Kim",S001216,1968,,-0.389,0.921,-4.66716,0.93271,67,3,,-0.389,0.921
116,House,29768,73,9,WA,100,,,"SMITH, Adam",S000510,1965,,-0.284,-0.156,-0.80245,0.98809,67,0,,-0.522,-0.239
116,House,31101,73,1,WA,100,,,"DelBENE, Suzan K.",D000617,1962,,-0.279,-0.229,-0.75373,0.98881,67,0,,-0.522,-0.239
116,House,21188,56,1,WV,200,,,"McKINLEY, David",M001180,1947,,0.29,0.159,-5.6348,0.91934,67,0,,0.343,0.412
116,House,21557,56,2,WV,200,,,"MOONEY, Alex X.",M001195,1971,,0.575,-0.297,-8.52249,0.88056,67,2,,0.449,-0.207
116,House,21946,56,3,WV,200,,,"MILLER, Carol",M001205,1950,,0.533,0.846,-2.72869,0.9595,66,1,,0.613,0.557
116,House,14657,25,5,WI,200,,,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.646,-0.612,-6.25732,0.8319,34,4,,0.437,0.9
116,House,20537,25,4,WI,100,,,"MOORE, Gwendolynne S. (Gwen)",M001160,1951,,-0.53,-0.246,-0.38585,0.99417,66,0,,-0.521,-0.239
116,House,21189,25,7,WI,200,,,"DUFFY, Sean",D000614,1971,,0.508,-0.124,-2.95641,0.95486,64,0,,0.431,0.902
116,House,21370,25,2,WI,100,,,"POCAN, Mark",P000607,1964,,-0.545,-0.503,-0.53333,0.99195,66,0,,-0.522,-0.239
116,House,21559,25,6,WI,200,,,"GROTHMAN, Glenn",G000576,1955,,0.618,-0.274,-10.74568,0.85182,67,6,,0.657,-0.452
116,House,21720,25,8,WI,200,,,"GALLAGHER, Michael",G000579,1984,,0.565,0.101,-2.10757,0.96903,67,0,,0.433,0.901
116,House,21970,25,1,WI,200,,,"STEIL, Bryan",S001213,1981,,0.406,0.024,-7.47599,0.89442,67,4,,0.435,-0.076
116,House,29769,25,3,WI,100,,,"KIND, Ron",K000188,1963,,-0.263,-0.089,-6.59966,0.90054,63,3,,-0.155,-0.183
116,House,21710,68,1,WY,200,,,"CHENEY, Liz",C001109,1966,,0.515,0.482,-1.32945,0.98035,67,0,,0.433,0.901
116,Senate,41705,41,0,AL,100,,,"JONES, Gordon Douglas (Doug)",J000300,1954,,-0.11,0.134,-4.19456,0.84554,25,0,,0.063,-0.149
116,Senate,94659,41,0,AL,200,,,"SHELBY, Richard C.",S000320,1934,,0.43,0.535,-4.28931,0.84234,25,3,,0.223,0.525
116,Senate,40300,81,0,AK,200,,,"MURKOWSKI, Lisa",M001153,1957,,0.208,-0.287,-5.06331,0.8024,23,3,,0.342,-0.459
116,Senate,41500,81,0,AK,200,,,"SULLIVAN, Daniel Scott",S001198,1964,,0.462,0.116,-2.8987,0.88623,24,2,,0.334,0.642
116,Senate,21300,61,0,AZ,100,,,"SINEMA, Kyrsten",S001191,1976,,-0.107,0.059,-4.62434,0.83113,25,4,,0.063,-0.149
116,Senate,21501,61,0,AZ,200,,,"McSALLY, Martha",M001197,1966,,0.348,-0.005,-7.87685,0.72973,25,6,,0.514,-0.195
116,Senate,20101,42,0,AR,200,,,"BOOZMAN, John",B001236,1950,,0.401,0.247,-7.36463,0.74484,25,3,,-0.111,0.96
116,Senate,21301,42,0,AR,200,,,"COTTON, Tom",C001095,1977,,0.615,0.112,-18.08078,0.48518,25,7,,0.543,-0.339
116,Senate,41701,71,0,CA,100,,,"HARRIS, Kamala Devi",H001075,1964,,-0.7,-0.08,-1.75495,0.92949,24,2,,-0.648,-0.607
116,Senate,49300,71,0,CA,100,,,"FEINSTEIN, Dianne",F000062,1933,,-0.27,-0.216,-5.51602,0.802,25,4,,-0.591,0.496
116,Senate,21112,62,0,CO,200,,,"GARDNER, Cory",G000562,1974,,0.45,-0.022,-9.86752,0.65115,23,6,,-0.019,0.361
116,Senate,40910,62,0,CO,100,,,"BENNET, Michael F.",B001267,1964,,-0.207,-0.121,-1.85606,0.92845,25,0,,-0.249,0.042
116,Senate,20707,1,0,CT,100,,,"MURPHY, Christopher",M001169,1973,,-0.307,-0.18,-5.57415,0.80014,25,6,,-0.658,-0.753
116,Senate,41101,1,0,CT,100,,,"BLUMENTHAL, Richard",B001277,1946,,-0.411,-0.089,-6.04296,0.78528,25,6,,-0.249,0.042
116,Senate,15015,11,0,DE,100,,,"CARPER, Thomas Richard",C000174,1947,,-0.175,-0.222,-8.55555,0.71019,25,4,,-0.591,0.496
116,Senate,40916,11,0,DE,100,,,"COONS, Christopher A.",C001088,1963,,-0.24,-0.206,-2.33119,0.91097,25,0,,-0.249,0.042
116,Senate,41102,43,0,FL,200,,,"RUBIO, Marco",R000595,1971,,0.577,-0.295,-10.27821,0.6629,25,5,,0.514,-0.195
116,Senate,41903,43,0,FL,200,,,"SCOTT, Richard Lynn (Rick)",S001217,1952,,0.561,0.592,-1.27973,0.9501,25,0,,0.576,0.559
116,Senate,29909,44,0,GA,200,,,"ISAKSON, Johnny",I000055,1944,,0.402,-0.015,-4.8936,0.80835,23,1,,0.293,-0.092
116,Senate,41501,44,0,GA,200,,,"PERDUE, David Alfred, Jr.",P000612,1949,,0.6,-0.138,-2.53926,0.88077,20,0,,0.58,0.536
116,Senate,20713,82,0,HI,100,,,"HIRONO, Mazie",H001042,1947,,-0.486,-0.094,-1.6913,0.93459,25,0,,-0.658,-0.753
116,Senate,41112,82,0,HI,100,,,"SCHATZ, Brian Emanuel",S001194,1972,,-0.418,-0.083,-2.37782,0.90567,24,0,,-0.648,-0.607
116,Senate,29345,63,0,ID,200,,,"CRAPO, Michael Dean",C000880,1951,,0.51,0.282,-1.60297,0.93268,23,0,,0.576,0.558
116,Senate,40902,63,0,ID,200,,,"RISCH, James",R000584,1943,,0.635,0.567,-1.08559,0.95185,22,0,,0.587,0.81
116,Senate,15021,21,0,IL,100,,,"DURBIN, Richard Joseph",D000563,1944,,-0.363,-0.364,-2.29846,0.9049,23,0,,-0.656,-0.755
116,Senate,21325,21,0,IL,100,,,"DUCKWORTH, Tammy",D000622,1968,,-0.32,0.087,-2.12608,0.91522,24,0,,-0.243,0.042
116,Senate,21133,22,0,IN,200,,,"YOUNG, Todd",Y000064,1972,,0.48,0.036,-3.72214,0.86167,25,2,,0.343,0.302
116,Senate,41900,22,0,IN,200,,,"BRAUN, Michael",B001310,1954,,0.621,0.483,-3.35056,0.87457,25,1,,0.576,0.559
116,Senate,14226,31,0,IA,200,,,"GRASSLEY, Charles Ernest",G000386,1933,,0.343,-0.069,-6.56274,0.76912,25,3,,0.576,0.559
116,Senate,41502,31,0,IA,200,,,"ERNST, Joni",E000295,1970,,0.511,0.023,-2.63692,0.8999,25,1,,0.459,0.452
116,Senate,14852,32,0,KS,200,,,"ROBERTS, Charles Patrick (Pat)",R000307,1936,,0.414,-0.093,-3.23361,0.87867,25,0,,0.223,0.525
116,Senate,29722,32,0,KS,200,,,"MORAN, Jerry",M000934,1954,,0.414,0.24,-7.47967,0.70035,21,3,,0.452,-0.176
116,Senate,14921,51,0,KY,200,,,"McCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.404,0.001,-12.77983,0.59978,25,5,,0.568,-0.344
116,Senate,41104,51,0,KY,200,,,"PAUL, Rand",P000603,1963,,0.876,-0.482,-13.71527,0.46675,18,7,,0.879,-0.477
116,Senate,20919,45,0,LA,200,,,"CASSIDY, Bill",C001075,1957,,0.452,-0.102,-2.7575,0.89146,24,0,,0.547,0.518
116,Senate,41703,45,0,LA,200,,,"KENNEDY, John Neely",K000393,1951,,0.51,0.326,-21.23109,0.42774,25,7,,0.638,-0.454
116,Senate,41300,2,0,ME,328,,,"KING, Angus Stanley, Jr.",K000383,1944,,-0.152,-0.229,-2.02915,0.92204,25,0,,-0.249,0.042
116,Senate,49703,2,0,ME,200,,,"COLLINS, Susan Margaret",C001035,1952,,0.111,-0.551,-5.10036,0.81545,25,2,,0.083,-0.068
116,Senate,15408,52,0,MD,100,,,"CARDIN, Benjamin Louis",C000141,1943,,-0.327,-0.252,-4.30825,0.8417,25,2,,-0.131,-0.706
116,Senate,20330,52,0,MD,100,,,"VAN HOLLEN, Christopher",V000128,1959,,-0.392,-0.175,-2.99392,0.88714,25,0,,-0.658,-0.753
116,Senate,14435,3,0,MA,100,,,"MARKEY, Edward John",M000133,1946,,-0.504,-0.435,-6.13851,0.78228,25,4,,-0.322,-0.608
116,Senate,41301,3,0,MA,100,,,"WARREN, Elizabeth",W000817,1949,,-0.76,-0.269,-0.77479,0.96948,25,0,,-0.658,-0.753
116,Senate,20923,23,0,MI,100,,,"PETERS, Gary C.",P000595,1958,,-0.237,-0.213,-5.25974,0.81027,25,3,,-0.489,0.383
116,Senate,29732,23,0,MI,100,,,"STABENOW, Deborah Ann",S000770,1950,,-0.33,0.031,-2.54764,0.89515,23,0,,-0.249,0.042
116,Senate,40700,33,0,MN,100,,,"KLOBUCHAR, Amy",K000367,1960,,-0.247,-0.171,-4.17909,0.83385,23,2,,-0.131,-0.706
116,Senate,41706,33,0,MN,100,,,"SMITH, Tina",S001203,1958,,-0.34,-0.138,-4.36001,0.83996,25,3,,-0.131,-0.706
116,Senate,29534,46,0,MS,200,,,"WICKER, Roger F.",W000437,1951,,0.377,0.36,-2.71902,0.89694,25,1,,0.444,0.651
116,Senate,41707,46,0,MS,200,,,"HYDE-SMITH, Cindy",H001079,1959,,0.385,0.169,-2.79299,0.8943,25,1,,0.223,0.525
116,Senate,29735,34,0,MO,200,,,"BLUNT, Roy",B000575,1950,,0.429,0.289,-2.54567,0.89936,24,2,,0.334,0.642
116,Senate,41901,34,0,MO,200,,,"HAWLEY, Joshua David",H001089,1979,,0.554,-0.314,-10.20635,0.66481,25,5,,0.514,-0.195
116,Senate,21338,64,0,MT,200,,,"DAINES, Steve",D000618,1962,,0.535,-0.104,-10.06154,0.66867,25,6,,-0.066,0.689
116,Senate,40702,64,0,MT,100,,,"TESTER, Jon",T000464,1956,,-0.21,0.138,-2.31267,0.91164,25,0,,-0.249,0.042
116,Senate,41302,35,0,NE,200,,,"FISCHER, Debra (Deb)",F000463,1951,,0.468,0.315,-1.84003,0.92904,25,0,,0.576,0.559
116,Senate,41503,35,0,NE,200,,,"SASSE, Benjamin Eric",S001197,1972,,0.812,-0.275,-9.29159,0.66766,23,5,,0.678,-0.523
116,Senate,21743,65,0,NV,100,,,"ROSEN, Jacklyn Sheryl",R000608,1957,,-0.244,0.208,-2.00439,0.91292,22,0,,-0.252,0.065
116,Senate,41700,65,0,NV,100,,,"CORTEZ MASTO, Catherine Marie",C001113,1964,,-0.392,0.346,-2.4254,0.90754,25,1,,-0.249,0.042
116,Senate,40906,4,0,NH,100,,,"SHAHEEN, Jeanne",S001181,1947,,-0.252,-0.224,-5.90979,0.78947,25,4,,-0.591,0.496
116,Senate,41702,4,0,NH,100,,,"HASSAN, Margaret (Maggie)",H001076,1958,,-0.258,-0.069,-1.98617,0.92363,25,0,,-0.249,0.042
116,Senate,29373,12,0,NJ,100,,,"MENENDEZ, Robert",M000639,1954,,-0.362,-0.111,-12.54313,0.60549,25,5,,-0.103,-0.096
116,Senate,41308,12,0,NJ,100,,,"BOOKER, Cory Anthony",B001288,1969,,-0.619,-0.172,-5.38594,0.77378,21,3,,-0.945,0.327
116,Senate,20930,66,0,NM,100,,,"HEINRICH, Martin",H001046,1971,,-0.304,-0.03,-7.67615,0.73562,25,6,,-0.658,-0.753
116,Senate,29924,66,0,NM,100,,,"UDALL, Thomas (Tom)",U000039,1948,,-0.454,0.175,-4.18211,0.84596,25,3,,-0.658,-0.753
116,Senate,14858,13,0,NY,100,,,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.351,-0.388,-5.19194,0.81247,25,4,,-0.131,-0.706
116,Senate,20735,13,0,NY,100,,,"GILLIBRAND, Kirsten",G000555,1966,,-0.415,-0.252,-6.20371,0.75428,22,2,,-0.658,-0.753
116,Senate,29548,47,0,NC,200,,,"BURR, Richard M.",B001135,1955,,0.453,-0.057,-3.3538,0.83819,19,2,,0.228,0.478
116,Senate,41504,47,0,NC,200,,,"TILLIS, Thomas Roland (Thom)",T000476,1960,,0.419,0.011,-3.16732,0.87637,24,1,,0.223,0.526
116,Senate,21350,36,0,ND,200,,,"CRAMER, Kevin",C001096,1961,,0.393,0.308,-2.77971,0.89063,24,2,,0.576,0.56
116,Senate,41107,36,0,ND,200,,,"HOEVEN, John",H001061,1957,,0.342,0.338,-4.6791,0.80841,22,3,,0.619,0.785
116,Senate,29386,24,0,OH,200,,,"PORTMAN, Robert Jones (Rob)",P000449,1955,,0.375,-0.247,-4.5109,0.83491,25,2,,0.343,0.302
116,Senate,29389,24,0,OH,100,,,"BROWN, Sherrod",B000944,1952,,-0.438,-0.137,-1.87729,0.92476,24,0,,-0.656,-0.755
116,Senate,15424,53,0,OK,200,,,"INHOFE, James Mountain",I000024,1934,,0.554,0.041,-9.49487,0.67326,24,4,,0.892,0.452
116,Senate,21166,53,0,OK,200,,,"LANKFORD, James",L000575,1968,,0.579,0.151,-5.04446,0.81728,25,2,,0.856,0.28
116,Senate,14871,72,0,OR,100,,,"WYDEN, Ronald Lee",W000779,1949,,-0.321,-0.432,-4.7497,0.82697,25,3,,-0.131,-0.706
116,Senate,40908,72,0,OR,100,,,"MERKLEY, Jeff",M001176,1956,,-0.479,-0.787,-2.21932,0.91505,25,2,,-0.658,-0.753
116,Senate,29935,14,0,PA,200,,,"TOOMEY, Patrick Joseph",T000461,1961,,0.641,-0.3,-7.85909,0.73025,25,3,,0.886,0.465
116,Senate,40703,14,0,PA,100,,,"CASEY, Robert (Bob), Jr.",C001070,1960,,-0.305,0.196,-4.16558,0.84652,25,1,,-0.353,0.505
116,Senate,29142,5,0,RI,100,,,"REED, John F. (Jack)",R000122,1949,,-0.38,-0.223,-4.1721,0.8463,25,2,,-0.591,0.496
116,Senate,40704,5,0,RI,100,,,"WHITEHOUSE, Sheldon",W000802,1955,,-0.395,-0.173,-10.68276,0.65226,25,7,,-0.374,0.458
116,Senate,21173,48,0,SC,200,,,"SCOTT, Tim",S001184,1965,,0.649,0.0,-7.96342,0.72721,25,3,,0.444,0.651
116,Senate,29566,48,0,SC,200,,,"GRAHAM, Lindsey O.",G000359,1955,,0.407,-0.171,-3.37316,0.86888,24,0,,0.223,0.524
116,Senate,29754,37,0,SD,200,,,"THUNE, John",T000250,1961,,0.411,0.132,-2.78376,0.89463,25,1,,0.459,0.452
116,Senate,41505,37,0,SD,200,,,"ROUNDS, Marion Michael (Mike)",R000605,1954,,0.388,0.043,-2.82918,0.893,25,0,,0.223,0.525
116,Senate,20351,54,0,TN,200,,,"BLACKBURN, Marsha",B001243,1952,,0.614,0.128,-5.38017,0.80637,25,2,,0.334,0.644
116,Senate,40304,54,0,TN,200,,,"ALEXANDER, Lamar",A000360,1940,,0.323,-0.183,-6.41864,0.75649,23,1,,0.191,0.244
116,Senate,40305,49,0,TX,200,,,"CORNYN, John",C001056,1952,,0.495,-0.007,-2.14513,0.9071,22,0,,0.616,0.547
116,Senate,41304,49,0,TX,200,,,"CRUZ, Rafael Edward (Ted)",C001098,1970,,0.822,-0.313,-6.86643,0.7319,22,4,,0.999,0.045
116,Senate,41110,67,0,UT,200,,,"LEE, Mike",L000577,1971,,0.919,-0.394,-9.47752,0.68448,25,6,,0.994,-0.108
116,Senate,41902,67,0,UT,200,,,"ROMNEY, Willard Mitt (Mitt)",R000615,1947,,0.519,-0.248,-5.1482,0.81389,25,1,,0.526,-0.27
116,Senate,14307,6,0,VT,100,,,"LEAHY, Patrick Joseph",L000174,1940,,-0.371,-0.138,-3.84147,0.85756,25,1,,-0.658,-0.753
116,Senate,29147,6,0,VT,328,,,"SANDERS, Bernard",S000033,1941,,-0.521,-0.36,-1.33184,0.94602,24,0,,-0.658,-0.753
116,Senate,40909,40,0,VA,100,,,"WARNER, Mark",W000805,1954,,-0.195,-0.028,-1.91754,0.92617,25,0,,-0.249,0.042
116,Senate,41305,40,0,VA,100,,,"KAINE, Timothy Michael (Tim)",K000384,1958,,-0.237,-0.117,-7.12386,0.75205,25,4,,-0.591,0.496
116,Senate,39310,73,0,WA,100,,,"CANTWELL, Maria E.",C000127,1958,,-0.292,-0.395,-3.05773,0.87551,23,3,,-0.23,-0.095
116,Senate,49308,73,0,WA,100,,,"MURRAY, Patty",M001111,1950,,-0.342,-0.282,-5.43178,0.80471,25,6,,-0.249,0.042
116,Senate,20146,56,0,WV,200,,,"CAPITO, Shelley Moore",C001047,1953,,0.261,0.054,-2.94176,0.88899,25,0,,0.223,0.525
116,Senate,40915,56,0,WV,100,,,"MANCHIN, Joe, III",M001183,1947,,-0.058,0.464,-2.05771,0.92099,25,0,,-0.019,0.363
116,Senate,29940,25,0,WI,100,,,"BALDWIN, Tammy",B001230,1962,,-0.522,-0.227,-1.23395,0.95184,25,0,,-0.658,-0.753
116,Senate,41111,25,0,WI,200,,,"JOHNSON, Ron",J000293,1955,,0.606,-0.314,-4.04628,0.85057,25,1,,0.856,0.28
116,Senate,40707,68,0,WY,200,,,"BARRASSO, John A.",B001261,1952,,0.534,0.233,-1.57841,0.93882,25,0,,0.576,0.559
116,Senate,49706,68,0,WY,200,,,"ENZI, Michael B.",E000285,1944,,0.541,0.186,-3.29637,0.87647,25,1,,0.573,0.82
